term,crn,dept,course_name,campus,course_num,num
201410,1423,ARC,Building Systems 1,M,ARC_2313,2313
201610,1423,PHY,University Physics 1 Lab,M,PHY_2421,2421
201710,1423,PHY,University Physics 1 Lab,M,PHY_2421,2421
201810,1423,PHY,University Physics 1 Lab,M,PHY_2421,2421
201910,1423,MCS,Survey of Calculus,M,MCS_1224,1224
201410,1424,ARC,Building Systems 1,M,ARC_2313,2313
201610,1424,PHY,University Physics 1 Lab,M,PHY_2421,2421
201710,1424,PHY,University Physics 1 Lab,M,PHY_2421,2421
201810,1424,PHY,University Physics 1 Lab,M,PHY_2421,2421
201910,1424,MCS,Survey of Calculus,M,MCS_1224,1224
201410,1425,ARC,Building Systems 1,M,ARC_2313,2313
201610,1425,PHY,University Physics 1 Lab,M,PHY_2421,2421
201710,1425,PHY,University Physics 1 Lab,M,PHY_2421,2421
201810,1425,PHY,University Physics 1 Lab,M,PHY_2421,2421
201910,1425,ARC,Integrated Design 5,M,ARC_4116,4116
201410,1426,ARC,Building Systems 1,M,ARC_2313,2313
201610,1426,PHY,University Physics 1 Lab,M,PHY_2421,2421
201710,1426,PHY,University Physics 1 Lab,M,PHY_2421,2421
201810,1426,PHY,University Physics 1 Lab,M,PHY_2421,2421
201610,1427,PHY,University Physics 1 Lab,M,PHY_2421,2421
201710,1427,PHY,University Physics 1 Lab,M,PHY_2421,2421
201910,1427,ARC,Basic Structures,M,ARC_2513,2513
201410,1428,ARC,Building Systems 1,M,ARC_2313,2313
201610,1428,PHY,University Physics 2,M,PHY_2423,2423
201710,1428,PHY,University Physics 2,M,PHY_2423,2423
201810,1428,PHY,University Physics 2,M,PHY_2423,2423
201410,1429,ARC,Visual Communication 3,M,ARC_2813,2813
201610,1429,PHY,University Physics 2,M,PHY_2423,2423
201710,1429,PHY,University Physics 2,M,PHY_2423,2423
201810,1429,PHY,University Physics 2,M,PHY_2423,2423
201910,1429,EME,Mech Engineer Graphics,M,EME_2012,2012
201410,1430,ARC,Visual Communication 3,M,ARC_2813,2813
201610,1430,PHY,University Physics 2 Lab,M,PHY_2431,2431
201710,1430,PHY,University Physics 2 Lab,M,PHY_2431,2431
201810,1430,PHY,University Physics 2 Lab,M,PHY_2431,2431
201910,1430,MCS,Calculus 1,M,MCS_1414,1414
201410,1431,ARC,Visual Communication 4,M,ARC_3823,3823
201610,1431,PHY,University Physics 2 Lab,M,PHY_2431,2431
201710,1431,PHY,University Physics 2 Lab,M,PHY_2431,2431
201810,1431,PHY,University Physics 2 Lab,M,PHY_2431,2431
201910,1431,MCS,Calculus 1,M,MCS_1414,1414
201410,1432,ARC,Integrated Design 3,M,ARC_3117,3117
201910,1432,MCS,Calculus 1,M,MCS_1414,1414
201410,1433,ARC,Integrated Design 3,M,ARC_3117,3117
201910,1433,MCS,Calculus 1 (Honors),M,MCS_1414,1414
201410,1434,ARC,Integrated Design 3,M,ARC_3117,3117
201910,1434,MCS,Calculus 2,M,MCS_1424,1424
201410,1435,ARC,Integrated Design 3,M,ARC_3117,3117
201910,1435,MCS,Calculus 2,M,MCS_1424,1424
201410,1436,ARC,Integrated Design 3,M,ARC_3117,3117
201910,1436,MCS,Calculus 2,M,MCS_1424,1424
201610,1437,ESL,Advanced Intensive Reading,M,ESL_00252,00252
201910,1437,MCS,Calculus 2,M,MCS_1424,1424
201410,1438,ARC,Integrated Design 3,M,ARC_3117,3117
201910,1438,MCS,Calculus 2,M,MCS_1424,1424
201410,1439,ARC,Integrated Design 3,SA,ARC_3117,3117
201610,1439,PSY,Developmental Psychology,M,PSY_2613,2613
201710,1439,PSY,Developmental Psychology,M,PSY_2613,2613
201410,1440,ARC,History Designed Environment 1,M,ARC_3613,3613
201610,1440,PSY,Social Psychology,M,PSY_3623,3623
201710,1440,PSY,Social Psychology,M,PSY_3623,3623
201810,1440,PSY,Social Psychology,M,PSY_3623,3623
201910,1440,MCS,Calculus 3,M,MCS_2414,2414
201410,1441,ARC,History Designed Environment 1,M,ARC_3613,3613
201910,1441,MCS,Calculus 3 (Honors),M,MCS_2414,2414
201610,1442,PSY,Senior Research Project 1,M,PSY_4912,4912
201710,1442,PSY,Senior Research Project 1,M,PSY_4912,4912
201910,1442,MCS,Calculus 3,M,MCS_2414,2414
201410,1443,ARC,Arch Des Studio 5,M,ARC_4114,4114
201610,1443,ACC,Fundamentals of Financial Acct,OL,ACC_5003,5003
201710,1443,ACC,Fundamentals of Financial Acct,OL,ACC_5003,5003
201810,1443,ACC,Fundamentals of Financial Acct,OL,ACC_5003,5003
201910,1443,MCS,Differential Equations,M,MCS_2423,2423
201410,1444,ARC,Arch Des Studio 5,M,ARC_4114,4114
201610,1444,ACC,Managerial Accounting,M,ACC_6003,6003
201710,1444,ACC,Managerial Accounting,M,ACC_6003,6003
201810,1444,ACC,Managerial Accounting,M,ACC_6003,6003
201910,1444,MCS,Differential Equations,M,MCS_2423,2423
201610,1445,INT,Business Appl. Programming,M,INT_5024,5024
201710,1445,INT,Business Appl. Programming,M,INT_5024,5024
201810,1445,INT,Business Appl. Programming,M,INT_5024,5024
201910,1445,MCS,Differential Equations,M,MCS_2423,2423
201410,1446,ARC,Allied Design:Des Dev,M,ARC_4214,4214
201610,1446,INT,Enterprise Information Tech,M,INT_6043,6043
201710,1446,INT,Enterprise Information Tech,M,INT_6043,6043
201810,1446,INT,Mgt. Info. Systems,M,INT_6043,6043
201910,1446,MCS,Discrete Mathematics,M,MCS_2523,2523
201410,1447,ARC,Allied Des:Sustain Arc,M,ARC_4224,4224
201610,1447,INT,Database Modeling and Adm.,M,INT_6113,6113
201710,1447,INT,Database Modeling and Adm.,M,INT_6113,6113
201910,1447,MCS,Probability & Statistics,M,MCS_3403,3403
201410,1448,ARC,Allied Des:Theory/Comp,M,ARC_4274,4274
201610,1448,INT,Systems Analysis and Design,M,INT_6123,6123
201710,1448,INT,Systems Analysis and Design,M,INT_6123,6123
201910,1448,MCS,Probability & Statistics,M,MCS_3403,3403
201410,1449,ARC,Multidisciplinary Studio,DTN,ARC_4324,4324
201610,1449,INT,Enterprise IT Infrastructure,M,INT_6143,6143
201710,1449,INT,Enterprise IT Infrastructure,M,INT_6143,6143
201810,1449,INT,Enterpr Network Infrastructure,M,INT_6143,6143
201910,1449,MCS,Probability & Statistics,M,MCS_3403,3403
201610,1450,INT,Managing Outsourced Projects,OL,INT_6253,6253
201910,1450,MCS,Linear Algebra,M,MCS_3863,3863
201410,1451,ARC,Allied Design:Inter Ar,M,ARC_4234,4234
201610,1451,INT,Emerging Technologies,M,INT_7213,7213
201710,1451,INT,Emerging Technologies,M,INT_7213,7213
201810,1451,INT,Bus Analytics & Intelligence,M,INT_7213,7213
201910,1451,MCS,Linear Algebra,M,MCS_3863,3863
201610,1452,INT,Enterprise Systems Security,M,INT_7223,7223
201710,1452,INT,Enterprise Systems Security,M,INT_7223,7223
201810,1452,INT,Cybersecurity,M,INT_7223,7223
201910,1452,EME,Alternative Energy Engineering,M,EME_5373,5373
201410,1453,ARC,Allied Design:Inter Ar,DTN,ARC_4234,4234
201610,1453,INT,Bus. Analytics & Data Mining,M,INT_7513,7513
201710,1453,INT,Bus. Analytics & Data Mining,M,INT_7513,7513
201810,1453,INT,Info. Retrieval & Data Mining,M,INT_7513,7513
201910,1453,EME,Body and Chassis Systems,M,EME_6333,6333
201410,1454,ARC,Allied Design:Urban Des,SA,ARC_4264,4264
201610,1454,INT,Info Tech Integration,M,INT_7593,7593
201710,1454,INT,Info Tech Integration,M,INT_7593,7593
201810,1454,INT,IT Capstone,M,INT_7593,7593
201910,1454,EEE,Digital Control Systems,M,EEE_5534,5534
201410,1455,ARC,HVAC & Water Systems,M,ARC_3423,3423
201610,1455,MBA,Bus Appl Statistical Analysis,M,MBA_5013,5013
201710,1455,MBA,Bus Appl Statistical Analysis,M,MBA_5013,5013
201910,1455,EME,Mechanical Vibrations,M,EME_5213,5213
201410,1456,ARC,HVAC & Water Systems,M,ARC_3423,3423
201610,1456,MBA,Human Resource Management,M,MBA_6013,6013
201910,1456,ATD,TD Studio 1C,M,ATD_1914,1914
201410,1457,ARC,HVAC & Water Systems,M,ARC_3423,3423
201610,1457,MBA,Global Business Economics,M,MBA_6023,6023
201710,1457,MBA,Global Business Economics,M,MBA_6023,6023
201910,1457,ATD,Digital Surface 1,M,ATD_2813,2813
201410,1458,ARC,"Acoust, Elect & Illum Sys",M,ARC_4443,4443
201610,1458,MBA,Global Business Economics,OL,MBA_6023,6023
201910,1458,ATD,TD Studio 3E,M,ATD_2816,2816
201410,1459,ARC,"Acoust, Elect & Illum Sys",M,ARC_4443,4443
201610,1459,MBA,Financial Management,M,MBA_6033,6033
201910,1459,ATD,TD Design Studio 5I,M,ATD_3716,3716
201410,1460,ARC,Structures 1,M,ARC_2514,2514
201610,1460,MBA,Global Leadership,M,MBA_6043,6043
201710,1460,MBA,Global Leadership,OL,MBA_6043,6043
201810,1460,MBA,Global Leadership,OL,MBA_6043,6043
201910,1460,ATD,IDC A,M,ATD_3616,3616
201410,1461,ARC,Structures 1,M,ARC_2514,2514
201610,1461,MBA,Global Leadership,OL,MBA_6043,6043
201710,1461,MBA,Global Leadership,MTC,MBA_6043,6043
201810,1461,MBA,Global Leadership,M,MBA_6043,6043
201410,1462,ARC,Structures 1,M,ARC_2514,2514
201910,1462,ATD,Rapid Technology,M,ATD_4414,4414
201410,1463,ARC,Structures 1,M,ARC_2514,2514
201910,1463,ATD,Professional Practice,M,ATD_4513,4513
201410,1464,ARC,Structures 2,M,ARC_3523,3523
201610,1464,MBA,Strategic Marketing Management,M,MBA_6053,6053
201710,1464,MBA,Strategic Marketing Management,M,MBA_6053,6053
201810,1464,MBA,Strategic Marketing Management,M,MBA_6053,6053
201910,1464,ATD,TD Studio 7T,M,ATD_4516,4516
201410,1465,ARC,Structures 3,M,ARC_4533,4533
201910,1465,IDD,PD Methodology 1,M,IDD_1113,1113
201410,1466,ARC,Structures 3,M,ARC_4533,4533
201610,1466,MBA,Oper & Supply Chain Mgmt,M,MBA_6063,6063
201710,1466,MBA,Oper & Supply Chain Mgmt,M,MBA_6063,6063
201810,1466,MBA,Oper & Supply Chain Mgmt,M,MBA_6063,6063
201410,1467,ARC,Structures 3,M,ARC_4533,4533
201910,1467,IDD,ID Studio - 1,M,IDD_1114,1114
201410,1468,ARC,Structures 3,M,ARC_4533,4533
201610,1468,MBA,Global Strategic Management,M,MBA_6073,6073
201710,1468,MBA,Global Strategic Management,M,MBA_6073,6073
201810,1468,MBA,Global Strategic Management,M,MBA_6073,6073
201910,1468,IDD,ID Studio - 5,M,IDD_3316,3316
201410,1469,ARC,Structures 4,M,ARC_4543,4543
201910,1469,IDD,ID Studio 7,M,IDD_4516,4516
201410,1470,ARC,Structures 4,M,ARC_4543,4543
201610,1470,MBA,Project Management,M,MBA_7063,7063
201710,1470,MBA,Project Management,M,MBA_7063,7063
201810,1470,MBA,Project Management,M,MBA_7063,7063
201410,1471,ARC,Structures 4,M,ARC_4543,4543
201910,1471,FIN,Financial Management,M,FIN_3103,3103
201410,1472,ARC,Intro to Digital Fabrication,M,ARC_3213,3213
201610,1472,MBA,Project Risk & Quality Mgmt,OL,MBA_7173,7173
201910,1472,MGT,Strat Mgt and Business Policy,M,MGT_4213,4213
201910,1473,EME,Safety Engineering,M,EME_4333,4333
201910,1474,EAE,Intro to Arch Eng,M,EAE_1081,1081
201910,1475,EAE,Elec Sys 1: Lighting,M,EAE_3113,3113
201910,1476,EAE,Electrical Systems 2: Power,M,EAE_4113,4113
201410,1477,ARC,Directed Study,M,ARC_3011,3011
201610,1477,ACC,Intro to Financial Accounting,M,ACC_2013,2013
201710,1477,ACC,Intro to Financial Accounting,M,ACC_2013,2013
201810,1477,ACC,Intro to Financial Accounting,M,ACC_2013,2013
201910,1477,EME,Materials Laboratory,M,EME_2011,2011
201410,1478,ARC,Directed Study,M,ARC_3012,3012
201610,1478,HRM,Human Resource Management,M,HRM_3023,3023
201710,1478,HRM,Human Resource Management,M,HRM_3023,3023
201810,1478,HRM,Human Resource Management,M,HRM_3023,3023
201910,1478,COM,Technical and Prof Comm,M,COM_2103,2103
201410,1479,ARC,Directed Study,M,ARC_3013,3013
201610,1479,MGT,Introduction to Business Law,M,MGT_2113,2113
201710,1479,MGT,Introduction to Business Law,M,MGT_2113,2113
201810,1479,MGT,Introduction to Business Law,M,MGT_2113,2113
201910,1479,MIS,Directed Practical Training I,M,MIS_6231,6231
201610,1480,MGT,Introduction to Business Law,OL,MGT_2113,2113
201910,1480,EEE,Circuits 2,M,EEE_3124,3124
201410,1481,ARC,Research Methods,OL,ARC_5013,5013
201610,1481,MGT,Principles of Management,M,MGT_2203,2203
201710,1481,MGT,Principles of Management,M,MGT_2203,2203
201810,1481,MGT,Principles of Management,M,MGT_2203,2203
201910,1481,EEE,Advanced Electronics,M,EEE_4323,4323
201410,1482,ARC,Research Methods,M,ARC_5013,5013
201910,1482,INT,Database Systems II,M,INT_3803,3803
201610,1483,MGT,New Vent & Mg Entrepre Oper,M,MGT_3013,3013
201910,1483,INT,Systems Analysis & Design,M,INT_4203,4203
201610,1484,MGT,International Trade,M,MGT_3033,3033
201710,1484,MGT,International Trade,M,MGT_3033,3033
201810,1484,MGT,International Trade,M,MGT_3033,3033
201610,1485,MGT,Business Internship,M,MGT_3053,3053
201710,1485,MGT,Business Internship,M,MGT_3053,3053
201810,1485,MGT,Business Internship,M,MGT_3053,3053
201410,1486,ARC,Intro to Digital Fabrication,M,ARC_5202,5202
201610,1486,MGT,Project Management,M,MGT_3103,3103
201710,1486,MGT,Project Management,M,MGT_3103,3103
201810,1486,MGT,Project Management,M,MGT_3103,3103
201910,1486,EEE,Intro to ECE,M,EEE_1001,1001
201610,1487,MGT,Operations Management,M,MGT_3113,3113
201710,1487,MGT,Operations Management,M,MGT_3113,3113
201810,1487,MGT,Operations Management,M,MGT_3113,3113
201910,1487,SSC,Foundations of American Exp,M,SSC_2413,2413
201610,1488,MGT,Management Internship 2,M,MGT_4053,4053
201710,1488,MGT,Management Internship 2,M,MGT_4053,4053
201810,1488,MGT,Management Internship 2,M,MGT_4053,4053
201910,1488,SSC,Principles of Economics,M,SSC_2303,2303
201410,1489,ARC,Ecological Issues,M,ARC_5423,5423
201610,1489,MKT,Principles of Marketing,M,MKT_2013,2013
201710,1489,MKT,Principles of Marketing,M,MKT_2013,2013
201810,1489,MKT,Principles of Marketing,M,MKT_2013,2013
201910,1489,MCS,Calculus 1,M,MCS_1414,1414
201410,1490,ARC,Ecological Issues,OL,ARC_5423,5423
201610,1490,INT,Info Tech Mgt,M,INT_3103,3103
201710,1490,INT,Info Tech Mgt,M,INT_3103,3103
201610,1491,INT,"eBusiness Strat, Arch & Design",OL,INT_3603,3603
201710,1491,INT,"eBusiness Strat, Arch & Design",OL,INT_3603,3603
201910,1491,COM,College Composition,M,COM_1103,1103
201910,1492,CHM,University Chemistry 1,M,CHM_1213,1213
201410,1493,ARC,Design Theory,M,ARC_5643,5643
201910,1493,CHM,University Chemistry 1,M,CHM_1213,1213
201410,1494,ARC,Design Theory,OL,ARC_5643,5643
201610,1494,INT,IT Bus Strat,M,INT_4303,4303
201710,1494,INT,IT Bus Strat,M,INT_4303,4303
201910,1494,SSC,Soc Resp/Communication Action,OL,SSC_6013,6013
201410,1495,ARC,Sustainable Urbanism,M,ARC_5693,5693
201910,1495,EEE,Digital Signal Processing,M,EEE_5654,5654
201410,1496,ARC,Urban Studio 1,DTN,ARC_5714,5714
201610,1496,MGT,Advanced Topics,DL,MGT_8083,8083
201910,1496,IDD,ID Studio 3,M,IDD_2216,2216
201410,1497,ARC,Urban Design Methods,OL,ARC_5742,5742
201910,1497,IDD,Virtual Visualization 1,M,IDD_2213,2213
201610,1498,RES,Adv Topics in Research Methods,DL,RES_7043,7043
201910,1498,MBA,Project Management,OL,MBA_7063,7063
201410,1499,ARC,ST: Exhibit Design & Graphics,M,ARC_5882,5882
201910,1500,BIO,Biology 1,M,BIO_1213,1213
201410,1501,ARC,Concentrations in Architecture,OL,ARC_5991,5991
201910,1501,CHM,University Chem 1 Lab,M,CHM_1221,1221
201410,1502,ARC,ST: Public Interest Design,M,ARC_6002,6002
201910,1502,PHY,Introductory Astronomy,M,PHY_1213,1213
201910,1503,PHY,Introductory Astronomy Lab,M,PHY_1221,1221
201410,1504,ARC,Adv. Design Studio 1,M,ARC_5814,5814
201910,1504,PHY,College Physics 2,M,PHY_2223,2223
201410,1505,ARC,Adv. Design Studio 1,M,ARC_5814,5814
201910,1505,PHY,College Physics 2 Lab,M,PHY_2231,2231
201410,1506,ARC,Adv. Design Studio 1,M,ARC_5814,5814
201910,1506,PHY,University Physics 1,M,PHY_2413,2413
201910,1507,PHY,University Physics 1,M,PHY_2413,2413
201910,1508,PHY,University Physics 2 Lab,M,PHY_2431,2431
201410,1509,ARC,Adv. Design Studio 1,OL,ARC_5814,5814
201910,1509,EME,Advanced Dynamics,M,EME_5333,5333
201410,1510,ARC,Adv. Design Studio 1,OL,ARC_5814,5814
201910,1510,INT,Database Modeling and Adm.,OL,INT_6113,6113
201410,1511,ARC,Adv. Design Studio 1,OL,ARC_5814,5814
201910,1511,INT,Systems Analysis and Design,OL,INT_6123,6123
201410,1512,ARC,Adv. Design Studio 1,OL,ARC_5814,5814
201910,1512,INT,"Threats, Vul, Sec Cont, & CM",OL,INT_7263,7263
201410,1513,ARC,Adv. Design Studio 1,OL,ARC_5814,5814
201910,1513,MGT,Simulation and Mgt Science,M,MGT_4023,4023
201910,1514,TAS,Audio Acoustics,PLY,TAS_3034,3034
201410,1515,ARC,Professional Practice,OL,ARC_5913,5913
201910,1515,MCS,Advanced Eng Mathematics,M,MCS_3413,3413
201410,1516,ARC,Professional Practice,OL,ARC_5913,5913
201910,1516,MCS,Intermediate Algebra/Geometry,M,MCS_0054,0054
201610,1517,LLT,Modern Poetry,M,LLT_3543,3543
201910,1517,MCS,Calculus 2,M,MCS_1424,1424
201410,1518,ARC,Project Management,OL,ARC_5942,5942
201610,1518,MCO,Writ for Elect & Print Media,M,MCO_2543,2543
201710,1518,MCO,Writ for Elect & Print Media,M,MCO_2543,2543
201810,1518,MCO,Writ for Elect & Print Media,M,MCO_2543,2543
201910,1518,COM,Technical and Prof Comm,M,COM_2103,2103
201910,1519,MCS,Calculus 1,M,MCS_1414,1414
201410,1520,ARC,Construction Management,OL,ARC_5952,5952
