year,term,college_id,crn,course_name,dept,campus,course_num,num
2016,Spring,2,3736,Integrated Game Studio 2,GAM,M,GAM_3313,3313
2017,Spring,2,3736,Integrated Game Studio 2,GAM,M,GAM_3313,3313
2013,Spring,4,3737,Technical Physics 1,PHY,M,PHY_1063,1063
2014,Spring,2,3737,Electronic Methods 1,ARC,OL,ARC_2843,2843
2016,Spring,4,3737,Intermediate Algebra/Geometry,MCS,M,MCS_0054,0054
2017,Spring,4,3737,Intermediate Algebra/Geometry,MCS,M,MCS_0054,0054
2013,Spring,4,3738,Technical Physics 2,PHY,M,PHY_1083,1083
2014,Spring,2,3738,Electronic Methods 2,ARC,OL,ARC_3843,3843
2016,Spring,4,3738,Experimental Psychology Lab,PSY,M,PSY_3223,3223
2017,Spring,4,3738,Experimental Psychology Lab,PSY,M,PSY_3223,3223
2013,Spring,4,3739,Technical Physics Lab 1,PHY,M,PHY_1100,1100
2014,Spring,2,3739,Electronic Methods 3,ARC,OL,ARC_4843,4843
2013,Spring,4,3740,Technical Physics Lab 2,PHY,M,PHY_1101,1101
2014,Spring,2,3740,Special Topics,ARC,M,ARC_3993,3993
2013,Spring,4,3741,Intro Phys Princip,PHY,M,PHY_1154,1154
2014,Spring,4,3741,Intro to Comp Applications,MCS,M,MCS_1003,1003
2013,Spring,4,3742,College Physics 1,PHY,M,PHY_2213,2213
2014,Spring,4,3742,Introduction to C,MCS,M,MCS_1142,1142
2016,Spring,2,3742,Materials Fab & Assembly,ART,M,ART_5532,5532
2013,Spring,4,3743,College Physics 1,PHY,M,PHY_2213,2213
2013,Spring,4,3744,College Physics 1 Lab,PHY,M,PHY_2221,2221
2014,Spring,4,3744,Introduction to C,MCS,M,MCS_1142,1142
2013,Spring,4,3745,College Physics 1 Lab,PHY,M,PHY_2221,2221
2014,Spring,4,3745,Computer Science 1,MCS,M,MCS_1514,1514
2016,Spring,4,3745,Introductory Psychology,PSY,OL,PSY_1213,1213
2017,Spring,4,3745,Introductory Psychology,PSY,OL,PSY_1213,1213
2013,Spring,4,3746,College Physics 1 Lab,PHY,M,PHY_2221,2221
2014,Spring,4,3746,Computer Science 1,MCS,M,MCS_1514,1514
2013,Spring,4,3747,College Physics 1 Lab,PHY,M,PHY_2221,2221
2014,Spring,4,3747,Intro to Visual Basic,MCS,M,MCS_1623,1623
2013,Spring,4,3748,College Physics 2,PHY,M,PHY_2223,2223
2014,Spring,4,3748,Computer Science 2,MCS,M,MCS_2514,2514
2013,Spring,4,3749,College Physics 2,PHY,M,PHY_2223,2223
2014,Spring,n/a,3749,Mechatronic Systems II,MSE,M,MSE_6183,6183
2013,Spring,4,3750,College Physics 2 (Honors),PHY,M,PHY_2223,2223
2014,Spring,4,3750,Computer Science 2,MCS,M,MCS_2514,2514
2013,Spring,4,3751,College Physics 2 Lab,PHY,M,PHY_2231,2231
2014,Spring,1,3751,Robotics Application,EME,M,EME_4153,4153
2016,Spring,4,3751,Biology 2 Laboratory,BIO,M,BIO_1231,1231
2017,Spring,4,3751,Biology 2 Laboratory,BIO,M,BIO_1231,1231
2013,Spring,4,3752,College Physics 2 Lab,PHY,M,PHY_2231,2231
2014,Spring,4,3752,Data Structures,MCS,M,MCS_2534,2534
2014,Spring,4,3753,Computer Graphics Programming,MCS,M,MCS_3503,3503
2013,Spring,4,3754,College Physics 2 Lab,PHY,M,PHY_2231,2231
2014,Spring,4,3754,Intro to Database Systems,MCS,M,MCS_3543,3543
2013,Spring,4,3755,University Physics 1,PHY,M,PHY_2413,2413
2014,Spring,4,3755,Game Development,MCS,M,MCS_3573,3573
2013,Spring,4,3756,University Physics 1,PHY,M,PHY_2413,2413
2014,Spring,4,3756,Java,MCS,DL,MCS_3603,3603
2013,Spring,4,3757,University Physics 1 Lab,PHY,M,PHY_2421,2421
2014,Spring,4,3757,Computer Networks,MCS,M,MCS_4613,4613
2016,Spring,4,3757,Advanced Intensive TOEFL Prep,ESL,M,ESL_00652,00652
2013,Spring,4,3758,University Physics 1 Lab,PHY,M,PHY_2421,2421
2014,Spring,4,3758,Intro to Software Engineering,MCS,M,MCS_4623,4623
2016,Spring,4,3758,Intermediate Intensive Reading,ESL,M,ESL_00232,00232
2013,Spring,4,3759,University Physics 1 Lab,PHY,M,PHY_2421,2421
2014,Spring,4,3759,Artificial Intelligence,MCS,M,MCS_4633,4633
2016,Spring,4,3759,Advanced Intensive Listening,ESL,M,ESL_00352,00352
2013,Spring,4,3760,University Physics 1 Lab,PHY,M,PHY_2421,2421
2016,Spring,2,3760,Educational Praxis,ARC,M,ARC_6903,6903
2014,Spring,4,3761,Theory of Computation,MCS,M,MCS_4653,4653
2013,Spring,4,3762,University Physics 2,PHY,M,PHY_2423,2423
2014,Spring,4,3762,Senior Project,MCS,M,MCS_4833,4833
2013,Spring,4,3763,University Physics 2,PHY,M,PHY_2423,2423
2014,Spring,4,3763,Senior Project 2,MCS,M,MCS_4843,4843
2013,Spring,4,3764,University Physics 2,PHY,M,PHY_2423,2423
2013,Spring,4,3765,University Physics 2(Honors),PHY,M,PHY_2423,2423
2014,Spring,4,3765,Senior Project 2,MCS,M,MCS_4843,4843
2016,Spring,1,3765,Bioinstrumentation Laboratory,BME,M,BME_3101,3101
2017,Spring,1,3765,Bioinstrumentation Laboratory,BME,M,BME_3101,3101
2013,Spring,4,3766,University Physics 2 Lab,PHY,M,PHY_2431,2431
2014,Spring,4,3766,Topics in MA/CS (IGVC),MCS,M,MCS_4993,4993
2016,Spring,1,3766,MEMS Laboratory,BME,M,BME_4201,4201
2017,Spring,1,3766,MEMS Laboratory,BME,M,BME_4201,4201
2013,Spring,4,3767,University Physics 2 Lab,PHY,M,PHY_2431,2431
2014,Spring,4,3767,Intro to Database Systems,MCS,DL,MCS_5303,5303
2013,Spring,4,3768,University Physics 2 Lab,PHY,M,PHY_2431,2431
2013,Spring,4,3769,University Physics 2 Lab,PHY,M,PHY_2431,2431
2014,Spring,4,3769,Topics in MA/CS,MCS,M,MCS_4993,4993
2017,Spring,1,3769,BME Research,BME,M,BME_4093,4093
2013,Spring,4,3770,"Optics, Lasers and Microscopy",PHY,M,PHY_4743,4743
2014,Spring,4,3770,Topics in MA/CS,MCS,M,MCS_4993,4993
2013,Spring,4,3771,"Optics, Lasers, Microscopy Lab",PHY,M,PHY_4781,4781
2014,Spring,4,3771,Topics in MA/CS,MCS,M,MCS_4993,4993
2013,Spring,4,3772,Thermal Physics,PHY,M,PHY_4763,4763
2014,Spring,4,3772,Topics in MA/CS,MCS,M,MCS_4993,4993
2016,Spring,3,3772,Enterprise Information Tech,INT,M,INT_6043,6043
2017,Spring,3,3772,Enterprise Information Tech,INT,M,INT_6043,6043
2014,Spring,4,3773,Web Server Programming,MCS,DL,MCS_5013,5013
2016,Spring,3,3773,Database Modeling and Adm.,INT,M,INT_6113,6113
2017,Spring,3,3773,Database Modeling and Adm.,INT,M,INT_6113,6113
2013,Spring,4,3774,Physics Project 1,PHY,M,PHY_4912,4912
2014,Spring,4,3774,Robotics Programming,MCS,M,MCS_5403,5403
2016,Spring,3,3774,Systems Analysis and Design,INT,M,INT_6123,6123
2017,Spring,3,3774,Systems Analysis and Design,INT,M,INT_6123,6123
2014,Spring,4,3775,Introduction to Bioinformatics,MCS,M,MCS_5603,5603
2013,Spring,4,3776,Physics Project 2,PHY,M,PHY_4922,4922
2014,Spring,4,3776,Intro to Distributed Computing,MCS,M,MCS_5703,5703
2014,Spring,4,3778,Topics in Computer Science,MCS,M,MCS_5993,5993
2016,Spring,3,3778,Bus Appl Statistical Analysis,MBA,OL,MBA_5013,5013
2017,Spring,3,3778,Bus Appl Statistical Analysis,MBA,OL,MBA_5013,5013
2013,Spring,4,3779,Camera for Broadcast News,MCO,M,MCO_3203,3203
2014,Spring,4,3779,Software Engineering,MCS,M,MCS_5103,5103
2016,Spring,3,3779,Human Resource Management,MBA,DL,MBA_6013,6013
2013,Spring,4,3780,Production Practicum,MCO,M,MCO_4933,4933
2014,Spring,4,3780,Collaborative Research Proj 1,MCS,M,MCS_7013,7013
2016,Spring,3,3780,Global Business Economics,MBA,M,MBA_6023,6023
2013,Spring,4,3781,Seminar in Social Science,SSC,M,SSC_4513,4513
2014,Spring,4,3781,Introduction to C,MCS,OL,MCS_1142,1142
2013,Spring,4,3782,Dev. of American Exp (Honors),SSC,M,SSC_2423,2423
2014,Spring,4,3782,Computer Science 1,MCS,OL,MCS_1514,1514
2016,Spring,3,3782,Financial Management,MBA,M,MBA_6033,6033
2017,Spring,3,3782,Corporate Finance,MBA,M,MBA_6033,6033
2013,Spring,4,3783,Development of American Exp,SSC,M,SSC_2423,2423
2014,Spring,4,3783,Computer Science 2,MCS,OL,MCS_2514,2514
2013,Spring,4,3784,Advanced Intensive Reading,ESL,M,ESL_00252,00252
2014,Spring,4,3784,Data Structures,MCS,OL,MCS_2534,2534
2013,Spring,4,3785,Advanced Intensive Listening,ESL,M,ESL_00352,00352
2014,Spring,4,3785,Intro to Functional Prog,MCS,OL,MCS_3633,3633
2016,Spring,3,3785,Global Leadership,MBA,M,MBA_6043,6043
2017,Spring,3,3785,Global Leadership,MBA,M,MBA_6043,6043
2013,Spring,n/a,3786,Computer Applications for Ed.,MET,OL,MET_6203,6203
2014,Spring,4,3786,Comp Arch and Assem Prog,MCS,OL,MCS_3663,3663
2013,Spring,n/a,3787,Multimedia Development 1,MET,OL,MET_6223,6223
2014,Spring,4,3787,Operating Systems,MCS,OL,MCS_4663,4663
2013,Spring,n/a,3788,Applied Instructional Tech.,MET,OL,MET_6213,6213
2016,Spring,3,3788,Strategic Marketing Management,MBA,M,MBA_6053,6053
2017,Spring,3,3788,Strategic Marketing Management,MBA,M,MBA_6053,6053
2013,Spring,n/a,3789,Multimedia Development 2,MET,OL,MET_6233,6233
2014,Spring,4,3789,Intro to Distributed Computing,MCS,OL,MCS_5703,5703
2016,Spring,3,3789,Oper & Supply Chain Mgmt,MBA,M,MBA_6063,6063
2013,Spring,n/a,3790,Capstone Project,MET,M,MET_6303,6303
2016,Spring,3,3790,Global Strategic Management,MBA,M,MBA_6073,6073
2017,Spring,3,3790,Global Strategic Management,MBA,M,MBA_6073,6073
2014,Spring,1,3791,Advanced Audio Principles 1,TAS,PLY,TAS_3013,3013
2013,Spring,n/a,3792,Technology Tools (EDT640),MET,MRG,MET_6403,6403
2013,Spring,n/a,3793,Issues in Educ Tech (EDT688),MET,MRG,MET_6883,6883
2013,Spring,4,3794,Special Topics TV Video Film,MCO,OL,MCO_4073,4073
2013,Spring,4,3795,Introductory Psychology,PSY,OL,PSY_1213,1213
2014,Spring,2,3797,Allied Des:CAD,ARC,M,ARC_4284,4284
2016,Spring,3,3797,Info Tech Integration,INT,OL,INT_7593,7593
2017,Spring,3,3797,Info Tech Integration,INT,OL,INT_7593,7593
2013,Spring,4,3798,World Masterpieces 1,LLT,M,LLT_1213,1213
2014,Spring,2,3798,Advanced Structures,ARC,OL,ARC_5543,5543
2013,Spring,4,3799,World Masterpieces 2,LLT,M,LLT_1223,1223
2014,Spring,n/a,3799,Computer Applications for Ed.,MET,OL,MET_6203,6203
2016,Spring,3,3799,Oper & Supply Chain Mgmt,MBA,OL,MBA_6063,6063
2017,Spring,3,3799,Oper & Supply Chain Mgmt,MBA,OL,MBA_6063,6063
2013,Spring,4,3800,Intro to Comp Applications,MCS,M,MCS_1003,1003
2013,Spring,4,3801,Introduction to C,MCS,M,MCS_1142,1142
2014,Spring,n/a,3801,Applied Instructional Tech.,MET,OL,MET_6213,6213
2016,Spring,3,3801,Managerial Accounting,ACC,OL,ACC_6003,6003
2017,Spring,3,3801,Managerial Accounting,ACC,OL,ACC_6003,6003
2013,Spring,4,3802,Introduction to C,MCS,M,MCS_1142,1142
2014,Spring,n/a,3802,Multimedia Development 2,MET,OL,MET_6233,6233
2013,Spring,4,3803,Computer Science 1,MCS,M,MCS_1514,1514
2014,Spring,n/a,3803,Capstone Project,MET,M,MET_6303,6303
2016,Spring,1,3803,Grad ECE Special Topic,EEE,M,EEE_5924,5924
2017,Spring,1,3803,Grad ECE Special Topic,EEE,M,EEE_5924,5924
2013,Spring,4,3804,Computer Science 1,MCS,M,MCS_1514,1514
2013,Spring,4,3805,Intro to Visual Basic,MCS,M,MCS_1623,1623
2016,Spring,1,3805,Audio Senior Project,TAS,PLY,TAS_4103,4103
2017,Spring,1,3805,Audio Senior Project,TAS,PLY,TAS_4103,4103
2013,Spring,4,3806,Computer Science 2,MCS,M,MCS_2514,2514
2016,Spring,1,3806,State of Art Sound Appl Sem,TAS,PLY,TAS_4142,4142
2017,Spring,1,3806,State of Art Sound Appl Sem,TAS,PLY,TAS_4142,4142
2013,Spring,4,3807,Computer Science 2,MCS,M,MCS_2514,2514
2013,Spring,4,3808,Computer Graphics Programming,MCS,M,MCS_3503,3503
2014,Spring,4,3808,Heredity & Evolution,BIO,OL,BIO_6273,6273
2013,Spring,4,3809,Intro to Database Systems,MCS,M,MCS_3543,3543
2014,Spring,4,3809,"Electricity, Magnetism & Waves",PHY,OL,PHY_6223,6223
2013,Spring,4,3810,Game Development,MCS,M,MCS_3573,3573
2013,Spring,4,3811,Intro to Functional Prog,MCS,M,MCS_3633,3633
2014,Spring,4,3813,Comparative Prog Lang,MCS,M,MCS_4643,4643
2013,Spring,4,3814,Computer Networks,MCS,M,MCS_4613,4613
2014,Spring,2,3814,Comprehensive Design Studio,ARC,OL,ARC_5114,5114
2016,Spring,1,3814,Fund. Of Eng. Design Projects,EGE,M,EGE_1001,1001
2017,Spring,1,3814,Fund. Of Eng. Design Projects,EGE,M,EGE_1001,1001
2013,Spring,4,3815,Intro to Software Engineering,MCS,M,MCS_4623,4623
2013,Spring,4,3816,Artificial Intelligence,MCS,M,MCS_4633,4633
2014,Spring,2,3816,Professional Practice,ARC,M,ARC_5913,5913
2013,Spring,4,3817,Comparative Prog Lang,MCS,M,MCS_4643,4643
2014,Spring,2,3817,Directed Study,ARC,M,ARC_3014,3014
2016,Spring,4,3817,Geology,GLG,OL,GLG_1103,1103
2017,Spring,4,3817,Geology,GLG,OL,GLG_1103,1103
2013,Spring,4,3818,Theory of Computation,MCS,M,MCS_4653,4653
2014,Spring,4,3818,Essential Mathematics,MCS,M,MCS_0035,0035
2016,Spring,1,3818,Computational Fluid Dynamics,EME,M,EME_6543,6543
2017,Spring,1,3818,Computational Fluid Dynamics,EME,M,EME_6543,6543
2014,Spring,4,3819,Algebra Concepts,MCS,M,MCS_0051,0051
2013,Spring,4,3820,Senior Project,MCS,M,MCS_4833,4833
2014,Spring,4,3820,Algebra Concepts,MCS,M,MCS_0051,0051
2013,Spring,4,3821,Senior Project 2,MCS,M,MCS_4843,4843
2014,Spring,4,3822,Tech Math I,MCS,M,MCS_1113,1113
2016,Spring,3,3822,Business Appl. Programming,INT,M,INT_5024,5024
2017,Spring,3,3822,Business Appl. Programming,INT,M,INT_5024,5024
2013,Spring,4,3823,Topics in MA/CS,MCS,M,MCS_4993,4993
2014,Spring,4,3823,Tech Math I,MCS,M,MCS_1113,1113
2013,Spring,4,3824,Topics in MA/CS,MCS,M,MCS_4993,4993
2014,Spring,4,3824,Tech Math I,MCS,M,MCS_1113,1113
2013,Spring,4,3825,Topics in MA/CS,MCS,M,MCS_4993,4993
2014,Spring,4,3825,Precalculus,MCS,M,MCS_0074,0074
2013,Spring,4,3826,Web Server Programming,MCS,DL,MCS_5013,5013
2014,Spring,4,3826,College Algebra,MCS,M,MCS_0083,0083
2013,Spring,4,3827,Software Engineering,MCS,M,MCS_5103,5103
2014,Spring,4,3827,Trigonometry,MCS,M,MCS_0093,0093
2013,Spring,4,3828,Introduction to Bioinformatics,MCS,M,MCS_5603,5603
2014,Spring,4,3828,Tech Math 2,MCS,M,MCS_1123,1123
2014,Spring,4,3829,Calculus 2,MCS,M,MCS_1424,1424
2016,Spring,1,3829,Soil Mechanics,ECE,M,ECE_3424,3424
2017,Spring,1,3829,Soil Mechanics,ECE,M,ECE_3424,3424
2013,Spring,4,3830,Intro to Algorithm Design,MCS,M,MCS_5803,5803
2014,Spring,4,3830,Intro to Math Analysis 2,MCS,M,MCS_1224,1224
2016,Spring,1,3830,Intro to Bioinstrumentation,BME,M,BME_3103,3103
2014,Spring,4,3831,Intro to Math Analysis 2,MCS,M,MCS_1224,1224
2016,Spring,1,3831,Tissue Mechanics (Honors),BME,M,BME_4313,4313
2013,Spring,4,3832,Collaborative Research Proj 1,MCS,M,MCS_7013,7013
2014,Spring,4,3832,Intro to Math Analysis 2,MCS,M,MCS_1224,1224
2016,Spring,4,3832,Intermed. Intensive TOEFL Prep,ESL,M,ESL_00632,00632
2014,Spring,4,3833,Geometry in Art,MCS,M,MCS_1254,1254
2013,Spring,1,3834,Biomedical Seminar,BME,M,BME_1101,1101
2016,Spring,1,3834,Proj Mgmt for Entrepr  Engrs,EGE,OL,EGE_2231,2231
2017,Spring,1,3834,Proj Mgmt for Entrepr Engrs,EGE,OL,EGE_2231,2231
2013,Spring,1,3835,BME Computer Graphics Lab,BME,M,BME_1201,1201
2014,Spring,4,3835,Calculus 1,MCS,M,MCS_1414,1414
2016,Spring,1,3835,Foundations of Mech. Engr.,EME,M,EME_1011,1011
2017,Spring,1,3835,Foundations of Mech. Engr.,EME,M,EME_1011,1011
2014,Spring,4,3836,Calculus 1,MCS,M,MCS_1414,1414
2016,Spring,1,3836,Foundations of Mech. Engr.,EME,M,EME_1011,1011
2017,Spring,1,3836,Foundations of Mech. Engr.,EME,M,EME_1011,1011
2013,Spring,1,3837,Anatomy & Physiology Lab,BME,M,BME_2201,2201
2014,Spring,4,3837,Calculus 1 (Honors),MCS,M,MCS_1414,1414
2016,Spring,1,3837,Foundations of Mech. Engr.,EME,M,EME_1011,1011
2017,Spring,1,3837,Foundations of Mech. Engr.,EME,M,EME_1011,1011
